INDEX,YEAR,WEEK No. (1-52),DATE,MONTH,.DBT1,.WBT1,.DBT2,.WBT2,Max temperature ,Minimum Temperature,Grass Minimum temp ,Soil Temp MP1,Soil Temp MP2,Soil Temp MP3,Soil Temp MP4,Soil Temp MP5,Soil Temp MP6,Vapour pressure for hour-1,vapour pressure for hour-2,Relative Humidity for hour-1,Relative Humidity for hour2,Mean Wind Speed,Wind Direction for hour-1,Wind Direction for hour-2,.SSH,Rain in past (MM),,,,
42132,2015,21,26,5,30.0,21.0,41.4,25.0,43.0,23.9,,30.4,32.4,32.9,42.4,36.4,33.9,13.2,13.7,41,23,8.5,16,29,8.4,0.0,,,,
42132,2015,21,27,5,27.0,18.4,41.4,23.4,42.4,20.0,,27.9,31.2,31.9,42.2,37.9,33.9,10.7,10.6,40,18,8.7,32,25,11.5,0.0,,,,
42132,2015,22,28,5,28.4,22.8,41.0,25.6,42.0,26.5,,31.4,32.9,33.4,41.4,37.9,34.4,17.4,15.2,60,26,6.8,5,25,10.6,0.0,,,,
42132,2015,22,29,5,30.0,25.8,38.4,25.4,41.4,25.3,,30.5,32.6,33.4,40.4,36.4,34.1,22.4,16.4,70,32,6.1,29,29,9.0,0.0,,,,
42132,2015,22,30,5,30.4,24.0,41.4,26.0,39.9,23.5,,30.6,32.4,33.2,43.9,37.4,35.4,18.5,15.8,57,26,6.9,0,29,8.3,0.0,,,,
42132,2015,22,31,5,29.8,23.2,41.4,26.0,41.9,23.8,,31.4,33.4,34.0,43.9,37.4,35.2,17.3,15.8,55,26,7.8,29,29,10.6,0.0,,,,
42132,2015,22,1,6,28.0,21.4,34.0,22.0,41.4,24.4,,31.4,32.4,33.9,33.9,32.4,31.4,15.1,12.5,53,31,9.6,11,11,10.2,0.0,,,,
42132,2015,22,2,6,26.0,21.4,37.4,24.0,38.0,22.5,,29.2,30.8,31.4,33.6,32.0,31.4,16.3,14.2,65,29,10.4,23,29,6.3,0.0,,,,
42132,2015,22,3,6,27.6,22.0,33.4,22.8,37.6,22.3,,29.9,31.4,32.4,34.4,32.4,31.9,16.4,14.3,59,37,7.0,11,5,7.6,0.0,,,,
42132,2015,23,4,6,24.4,23.2,35.4,24.4,33.9,22.1,,28.4,29.9,30.9,36.4,34.9,32.4,20.6,16.2,90,37,7.9,0,7,2.2,0.0,,,,
42132,2015,23,5,6,28.0,23.0,37.0,25.0,36.4,22.2,,29.9,30.9,31.9,36.2,34.9,34.1,18.0,16.4,63,35,3.3,5,5,8.6,0.0,,,,
42132,2015,23,6,6,29.4,24.0,39.2,25.0,38.4,22.5,,29.9,31.1,32.4,39.4,37.4,34.9,19.1,15.1,62,28,2.7,0,29,8.6,0.0,,,,
42132,2015,23,7,6,29.2,23.4,40.8,26.0,39.2,24.2,,30.4,32.2,32.4,41.4,38.6,35.2,18.1,16.1,59,28,4.3,16,7,10.8,0.0,,,,
42132,2015,23,8,6,30.8,24.0,43.0,26.4,42.0,24.5,,31.4,32.4,33.9,41.4,37.4,35.4,18.2,15.6,55,24,3.8,5,5,11.0,0.0,,,,
42132,2015,23,9,6,31.8,24.0,41.0,27.0,43.0,26.4,,32.4,33.9,34.4,39.9,37.4,35.4,17.6,18.1,50,31,3.8,29,25,11.0,0.0,,,,
42132,2015,23,10,6,32.6,26.8,36.8,27.4,41.8,28.0,,32.4,33.4,34.4,37.4,33.9,32.4,22.9,21.6,62,46,17.5,27,29,3.2,0.0,,,,
42132,2015,24,11,6,29.4,24.0,40.0,28.4,39.2,24.0,,30.4,31.9,32.9,39.9,37.0,33.9,19.1,21.9,62,39,6.4,29,25,3.1,0.0,,,,
42132,2015,24,12,6,29.8,26.0,41.0,29.0,41.1,26.5,,32.4,33.4,33.9,41.2,37.4,34.9,22.9,22.7,73,39,10.1,27,29,6.3,0.0,,,,
42132,2015,24,13,6,33.0,25.6,36.4,24.4,41.4,27.6,,32.8,34.0,34.4,37.6,36.4,34.9,20.1,15.6,53,34,5.8,29,5,9.2,0.0,,,,
42132,2015,24,14,6,24.4,23.0,28.8,25.0,41.2,22.0,,27.2,29.0,30.4,29.2,29.4,30.0,20.2,21.5,88,72,13.3,14,14,4.7,14.5,,,,
42132,2015,24,15,6,26.0,25.0,34.4,27.0,28.8,24.5,,26.6,28.6,29.4,36.4,31.9,30.4,23.2,22.2,92,54,7.9,11,7,2.4,19.2,,,,
42132,2015,24,16,6,25.4,24.0,30.6,26.4,35.1,25.4,,21.9,28.9,30.4,32.4,31.4,30.4,21.5,23.3,88,70,2.9,16,23,6.8,6.7,,,,
42132,2015,24,17,6,27.8,25.4,33.2,27.0,34.4,24.5,,27.4,28.9,29.4,32.9,31.4,30.4,22.9,23.0,82,60,4.5,29,7,4.2,0.0,,,,
42132,2015,25,18,6,32.0,27.4,40.8,29.2,39.4,26.4,,30.4,31.4,31.9,40.4,38.4,35.4,24.6,23.3,69,40,2.5,0,11,11.4,0.0,,,,
42132,2015,25,19,6,33.4,27.4,42.4,29.4,41.2,28.5,,31.4,32.4,33.4,44.4,42.4,37.4,23.7,22.7,61,36,3.8,16,7,11.3,0.0,,,,
42132,2015,25,20,6,33.4,27.4,37.6,28.2,43.0,28.8,,32.6,33.0,34.0,37.8,36.6,35.8,23.7,22.9,61,47,7.5,7,7,10.6,0.0,,,,
42132,2015,25,21,6,25.0,24.0,34.2,25.0,38.0,23.6,,30.0,32.2,33.0,36.4,34.6,33.0,21.8,18.1,92,45,15.4,7,29,9.1,16.0,,,,
42132,2015,25,22,6,29.0,27.4,38.8,29.8,35.2,26.9,,29.9,31.4,31.9,37.4,35.4,34.4,26.4,25.9,88,50,8.9,11,11,9.5,0.0,,,,
42132,2015,25,23,6,30.0,28.0,33.4,28.4,39.0,22.5,,31.4,32.4,33.4,20.9,28.9,34.9,27.2,26.0,85,67,7.6,16,5,10.7,0.0,,,,
42132,2015,25,24,6,26.8,26.0,31.0,27.4,38.9,23.0,,28.4,29.5,30.4,32.9,32.4,31.4,24.8,25.2,94,75,7.6,11,5,7.1,35.6,,,,
42132,2015,26,25,6,24.8,24.4,32.8,27.8,31.0,23.0,,26.9,28.4,29.4,32.9,32.4,31.4,22.7,25.0,97,67,6.1,5,7,0.0,55.8,,,,
42132,2015,26,26,6,28.0,25.8,35.2,28.0,32.8,27.5,,27.9,29.4,30.4,36.9,34.9,33.6,23.6,23.9,83,56,3.2,29,36,10.0,0.0,,,,
42132,2015,26,27,6,28.0,26.0,37.4,28.4,35.4,25.4,,28.2,29.2,30.5,41.5,36.8,33.4,24.0,23.5,85,49,5.9,27,7,8.6,3.5,,,,
42132,2015,26,28,6,29.2,25.0,39.6,28.2,37.4,26.8,,29.6,30.8,31.4,42.4,37.0,34.2,21.2,21.7,70,40,8.0,23,27,9.5,0.0,,,,
42132,2015,26,29,6,29.4,25.4,37.0,27.4,40.2,27.9,,31.4,32.4,33.4,41.9,37.4,34.9,21.9,21.5,71,46,6.6,14,9,9.6,0.0,,,,
42132,2015,26,30,6,26.0,25.4,34.0,27.8,37.4,24.5,,27.9,29.4,30.4,39.4,35.4,31.9,24.0,24.2,95,61,11.5,5,14,6.9,9.7,,,,
42132,2015,26,1,7,28.4,26.0,37.0,27.4,35.9,25.9,,28.4,29.4,30.4,36.9,35.4,34.4,23.8,21.5,82,46,6.5,16,27,7.4,0.0,,,,
42132,2015,27,2,7,27.2,25.0,37.4,26.0,37.8,24.0,,29.4,30.9,31.9,36.9,35.9,34.9,22.4,18.2,83,38,6.0,0,25,8.9,1.0,,,,
42132,2015,27,3,7,29.0,26.0,36.8,27.4,38.0,26.5,,31.4,32.2,33.4,36.9,35.9,34.9,23.4,21.6,78,46,5.6,25,29,9.5,0.0,,,,
42132,2015,27,4,7,28.4,26.0,35.0,29.0,37.9,24.8,,29.4,30.4,31.4,37.4,34.9,32.4,23.8,26.4,82,62,8.9,25,25,6.5,5.1,,,,
42132,2015,27,5,7,30.8,26.2,37.8,28.0,36.2,27.0,,31.2,32.0,32.0,38.0,37.4,34.0,22.7,22.3,68,45,10.5,25,25,7.5,0.0,,,,
42132,2015,27,6,7,31.6,26.0,35.4,27.4,38.4,31.0,,30.9,32.4,33.4,36.4,34.9,32.4,21.8,22.5,62,52,12.7,25,5,3.3,0.0,,,,
42132,2015,27,7,7,24.8,24.0,31.4,27.4,35.9,22.5,,27.4,29.4,30.4,33.4,31.9,30.9,21.9,24.9,93,72,10.0,2,5,2.0,45.6,,,,
42132,2015,27,8,7,26.0,25.4,32.6,28.2,31.9,25.0,,28.1,29.4,29.9,30.9,32.4,32.9,24.0,26.0,95,70,5.1,16,7,1.7,1.1,,,,
42132,2015,28,9,7,28.6,28.0,28.0,26.4,34.8,27.0,,29.4,30.4,30.9,31.4,31.4,30.9,28.0,24.9,95,88,3.7,25,11,3.6,0.0,,,,
42132,2015,28,10,7,26.0,25.4,31.0,27.4,29.6,24.5,,27.1,27.9,28.6,33.9,31.4,30.6,24.0,25.2,95,75,4.5,18,16,0.1,0.0,,,,
42132,2015,28,11,7,26.6,26.0,27.4,26.6,31.0,25.5,,28.4,29.4,29.4,30.4,30.4,29.9,24.9,25.7,95,94,8.2,7,7,1.2,0.0,,,,
42132,2015,28,12,7,25.2,25.0,26.6,26.0,28.4,24.0,,26.4,27.4,28.0,28.4,28.4,28.2,23.7,24.9,98,95,8.4,5,5,0.3,15.0,,,,
42132,2015,28,13,7,26.2,25.4,31.6,27.0,27.4,24.0,,25.4,26.9,28.4,36.4,32.4,29.9,23.9,23.9,93,69,6.2,25,34,0.0,9.7,,,,
42132,2015,28,14,7,28.0,27.0,36.0,29.0,32.0,26.2,,27.4,29.4,30.4,37.4,36.4,32.4,26.2,25.8,92,58,4.5,18,2,9.1,0.0,,,,
42132,2015,28,15,7,30.0,26.4,37.0,28.2,36.0,26.9,,28.9,29.9,30.4,36.9,35.9,32.9,23.6,23.3,74,49,6.9,27,29,7.9,0.0,,,,
42132,2015,29,16,7,30.0,26.0,37.0,28.0,37.5,27.5,,29.9,30.9,31.4,36.4,34.9,33.4,22.8,22.8,71,48,8.1,25,25,7.5,0.0,,,,
42132,2015,29,17,7,28.6,27.4,35.0,29.0,37.9,27.7,,30.9,31.9,32.4,36.9,35.9,34.4,26.7,26.4,91,62,11.3,7,7,9.0,0.0,,,,
42132,2015,29,18,7,30.2,27.8,33.6,28.2,35.4,27.5,,31.2,32.4,32.4,38.2,36.4,34.6,26.6,25.4,82,65,6.0,16,7,8.0,0.0,,,,
42132,2015,29,19,7,28.4,26.4,35.4,28.4,36.0,26.8,,30.4,31.4,32.0,38.4,36.4,34.4,24.6,24.7,85,57,8.0,7,5,4.9,0.0,,,,
42132,2015,29,20,7,29.4,26.4,36.6,29.0,35.8,26.5,,30.4,32.4,32.9,37.4,36.2,34.9,24.0,25.4,78,55,5.4,20,16,8.3,0.0,,,,
42132,2015,29,21,7,28.0,27.4,35.0,29.0,36.9,23.5,,28.9,29.9,30.9,36.9,34.9,32.4,27.0,26.4,95,62,5.1,14,16,6.7,77.3,,,,
42132,2015,29,22,7,29.4,28.2,34.6,29.0,35.0,28.0,,29.4,30.4,30.9,36.4,34.9,32.4,28.0,26.6,91,64,5.1,16,20,7.4,0.0,,,,
42132,2015,30,23,7,30.0,28.0,33.0,28.6,35.4,28.0,,29.4,30.4,30.9,36.0,34.7,32.4,27.2,26.7,85,71,7.2,14,11,6.3,0.0,,,,
42132,2015,30,24,7,28.0,27.0,35.0,28.2,35.0,26.5,,29.4,30.9,31.4,36.9,35.9,34.4,26.2,24.5,92,58,7.8,0,14,7.6,0.0,,,,
42132,2015,30,25,7,29.8,27.8,32.4,28.8,35.2,27.6,,30.9,32.2,32.4,39.9,37.4,34.4,26.8,27.5,85,75,5.6,16,16,10.0,0.0,,,,
42132,2015,30,26,7,28.4,26.8,33.0,27.4,35.2,27.5,,30.4,31.9,31.9,37.4,35.4,33.9,25.5,24.0,88,63,7.3,11,9,8.4,0.0,,,,
42132,2015,30,27,7,27.2,25.0,33.4,27.4,33.4,25.5,,28.9,30.4,30.9,37.4,35.4,32.9,22.4,23.7,83,61,15.5,14,11,9.6,0.0,,,,
42132,2015,30,28,7,27.0,24.8,32.2,26.4,33.7,25.5,,29.4,30.6,31.4,36.9,35.4,33.4,22.2,22.3,83,62,14.0,11,11,10.1,0.0,,,,
42132,2015,30,29,7,26.8,24.4,31.0,26.0,33.4,24.5,,28.4,30.4,30.9,35.9,33.9,31.9,21.5,22.2,81,66,14.2,16,11,8.8,0.0,,,,
42132,2015,31,30,7,26.6,26.0,30.6,26.4,31.9,25.0,,28.9,29.9,30.4,34.9,33.4,32.4,24.9,23.3,95,70,14.1,16,16,5.7,0.0,,,,
42132,2015,31,31,7,26.4,25.4,31.0,27.4,31.1,24.5,,27.4,28.9,29.4,32.4,31.4,29.9,23.7,25.2,92,75,12.2,20,20,2.4,1.3,,,,
42132,2015,31,1,8,25.4,25.4,26.4,26.4,32.4,25.0,,27.4,28.9,29.4,28.9,28.9,28.9,24.4,25.9,100,100,11.8,23,20,4.1,1.6,,,,
42132,2015,31,2,8,26.6,25.6,30.4,27.0,28.4,25.5,,27.4,28.4,28.6,32.6,31.0,29.4,24.0,24.7,92,76,8.1,20,20,0.0,0.0,,,,
42132,2015,31,3,8,27.0,26.0,33.0,27.2,31.4,25.3,,27.4,28.2,28.4,36.4,33.4,30.4,24.6,23.5,92,62,4.7,23,29,0.3,4.3,,,,
42132,2015,31,4,8,27.2,26.2,35.0,28.4,34.0,25.0,,27.4,28.4,29.4,37.4,35.9,31.9,24.9,25.0,92,59,5.0,16,29,4.9,2.5,,,,
42132,2015,31,5,8,27.8,26.6,35.0,29.0,35.9,25.7,,29.4,30.4,30.9,37.4,35.9,31.9,25.4,26.4,91,62,5.8,16,2,8.5,0.0,,,,
42132,2015,32,6,8,29.0,27.4,35.4,29.4,35.6,26.5,,30.4,30.9,31.4,36.9,35.9,32.4,26.4,27.1,88,63,5.2,20,2,6.3,0.6,,,,
42132,2015,32,7,8,29.4,28.0,35.0,28.4,35.9,27.1,,30.4,31.4,31.9,36.9,36.4,33.9,27.5,25.0,89,59,3.6,27,29,3.7,0.0,,,,
42132,2015,32,8,8,29.4,27.6,36.0,29.0,35.0,27.0,,30.9,32.4,32.2,37.2,36.4,34.0,26.6,25.8,86,58,8.4,20,23,5.5,0.0,,,,
42132,2015,32,9,8,28.2,27.0,32.4,28.0,36.2,26.8,,30.4,31.6,32.0,35.6,34.2,32.6,26.0,25.7,91,70,7.9,23,5,3.0,0.0,,,,
42132,2015,32,10,8,29.8,27.0,30.0,26.4,32.8,28.2,,30.9,31.4,31.9,38.9,36.4,33.9,25.1,23.6,79,74,4.0,14,5,0.0,0.0,,,,
42132,2015,32,11,8,28.2,27.4,34.8,29.4,35.4,26.6,,29.4,30.4,30.9,37.4,34.4,31.9,26.9,27.4,94,66,3.5,0,20,4.1,5.3,,,,
42132,2015,32,12,8,27.2,26.6,32.4,28.4,35.0,26.5,,28.4,29.4,30.4,35.4,32.9,31.4,25.8,26.6,95,73,6.8,14,11,1.4,11.9,,,,
42132,2015,33,13,8,26.0,25.8,33.4,29.0,34.0,26.0,,28.9,29.9,30.4,34.9,32.9,31.1,24.8,27.4,98,71,4.6,16,23,3.6,5.1,,,,
42132,2015,33,14,8,26.8,26.4,32.8,29.0,33.9,26.3,,23.4,29.4,29.9,33.9,32.4,30.9,25.6,27.7,97,74,3.8,14,23,3.5,6.9,,,,
42132,2015,33,15,8,28.4,27.8,27.0,26.6,32.8,27.0,,28.2,29.4,30.1,30.0,29.6,29.4,27.7,25.9,95,97,4.3,14,23,2.3,0.0,,,,
42132,2015,33,16,8,26.0,25.6,32.0,28.2,29.2,25.0,,27.2,28.0,28.4,35.0,32.4,30.0,24.4,26.4,97,74,4.7,23,29,0.0,3.3,,,,
42132,2015,33,17,8,28.2,27.6,35.4,28.0,32.4,26.4,,28.6,29.4,29.6,38.0,34.6,32.2,27.4,23.8,95,55,3.4,29,29,4.9,0.0,,,,
42132,2015,33,18,8,29.0,28.0,35.8,28.4,35.9,27.5,,29.9,31.1,31.4,36.6,35.9,33.9,27.8,24.5,92,55,3.8,27,29,8.6,0.0,,,,
42132,2015,33,19,8,28.0,26.2,35.4,27.6,36.4,26.0,,28.4,29.9,30.9,36.6,35.9,32.9,24.4,22.9,86,53,7.6,27,27,8.9,4.5,,,,
42132,2015,34,20,8,28.4,26.0,34.4,27.4,35.9,26.5,,29.4,30.9,31.4,36.4,35.4,33.4,23.8,23.1,82,56,12.6,25,25,10.5,0.0,,,,
42132,2015,34,21,8,27.4,25.4,34.0,26.8,34.9,26.0,,29.4,30.4,31.4,36.4,34.0,32.2,23.1,22.0,84,55,11.6,25,27,7.5,0.0,,,,
42132,2015,34,22,8,27.4,25.0,34.2,27.4,34.8,25.2,,29.2,30.6,31.4,36.6,34.4,33.0,22.3,23.2,81,57,11.8,23,23,7.6,0.0,,,,
42132,2015,34,23,8,28.0,25.2,34.6,27.6,35.4,26.0,,30.0,31.2,31.8,37.8,35.4,33.6,22.4,23.4,79,57,5.4,27,27,6.4,0.0,,,,
42132,2015,34,24,8,27.2,25.0,35.2,27.4,35.9,24.5,,28.9,30.4,31.4,37.4,34.9,33.4,22.4,22.6,83,53,6.3,20,25,10.0,0.8,,,,
42132,2015,34,25,8,28.2,25.0,36.0,28.0,35.9,25.0,,29.9,31.4,31.9,36.4,34.9,33.4,21.8,23.4,76,53,8.4,25,34,10.0,0.0,,,,
42132,2015,34,26,8,28.0,25.0,36.4,27.4,36.4,25.5,,30.4,31.9,32.9,36.4,34.9,33.4,21.9,21.9,77,48,7.2,25,25,10.2,0.0,,,,
42132,2015,35,27,8,27.4,25.2,36.8,27.0,37.4,25.2,,30.4,32.4,33.4,36.9,35.9,34.9,22.7,20.7,83,44,7.6,25,25,10.4,0.0,,,,
42132,2015,35,28,8,28.0,26.0,29.6,27.0,37.4,26.7,,27.9,31.9,33.4,36.4,35.9,34.9,24.0,25.2,85,81,5.1,29,11,10.4,0.5,,,,
42132,2015,35,29,8,28.2,27.0,37.0,28.2,36.9,26.0,,28.9,30.4,31.4,36.4,35.9,34.9,26.0,23.3,91,49,3.7,27,27,7.5,7.5,,,,
42132,2015,35,30,8,30.2,25.2,36.2,27.0,37.6,26.5,,30.2,31.6,32.2,36.6,36.0,35.0,21.0,21.1,65,47,4.6,29,27,10.1,0.0,,,,
42132,2015,35,31,8,27.6,24.8,36.4,27.4,37.1,25.1,,29.9,31.9,32.6,36.4,35.9,32.4,21.8,21.9,79,48,7.3,29,25,10.0,0.0,,,,
42132,2015,35,1,9,27.4,23.8,36.4,26.4,36.9,24.0,,29.4,31.4,32.4,36.4,35.9,32.4,19.9,19.7,73,43,7.1,29,29,9.8,0.0,,,,
42132,2015,35,2,9,26.0,23.0,36.0,25.6,36.9,24.0,,29.4,31.4,32.4,36.2,35.4,32.4,19.3,18.2,76,41,7.9,27,25,8.6,0.0,,,,
42132,2015,36,3,9,25.0,22.0,36.0,26.0,36.4,23.0,,28.9,30.9,31.6,36.4,35.4,33.9,18.0,19.1,76,43,7.4,25,29,8.3,0.0,,,,
42132,2015,36,4,9,26.0,22.0,37.0,23.4,36.4,22.0,,28.9,30.4,32.9,37.9,35.9,33.4,17.4,13.3,69,28,5.4,25,25,9.2,0.0,,,,
42132,2015,36,5,9,26.2,22.2,37.0,24.4,37.4,22.5,,28.4,30.0,31.6,36.6,35.8,33.4,17.6,15.2,69,32,5.9,27,29,10.2,0.0,,,,
42132,2015,36,6,9,25.6,22.8,36.2,24.4,37.2,22.4,,28.4,30.2,31.4,36.0,35.8,33.0,19.1,15.7,78,35,4.3,29,29,10.5,0.0,,,,
42132,2015,36,7,9,26.0,22.4,36.4,24.4,36.6,23.0,,28.9,30.4,31.4,39.4,37.4,33.9,18.1,15.6,72,34,4.5,29,29,10.2,0.0,,,,
42132,2015,36,8,9,26.4,23.2,36.6,25.6,36.9,23.0,,28.9,30.9,31.6,38.9,36.4,33.9,19.4,17.9,75,39,4.7,29,29,10.4,0.0,,,,
42132,2015,36,9,9,26.0,23.0,37.0,24.4,36.6,22.0,,28.9,30.4,31.4,39.4,36.4,33.9,19.3,15.2,76,32,5.4,29,34,10.4,0.0,,,,
42132,2015,37,10,9,26.0,21.8,37.8,25.0,37.0,22.0,,28.4,30.4,31.4,39.4,36.4,33.9,17.0,15.9,67,32,4.8,20,32,10.4,0.0,,,,
42132,2015,37,11,9,25.4,22.4,37.4,25.0,37.8,22.0,,28.4,30.4,31.4,39.4,36.6,33.4,18.5,16.2,76,34,4.0,25,2,9.9,0.0,,,,
42132,2015,37,12,9,26.2,22.8,36.6,26.0,37.4,22.3,,28.6,30.4,31.4,39.2,36.6,33.4,18.8,18.7,73,41,4.1,36,5,10.4,0.0,,,,
42132,2015,37,13,9,28.4,24.2,38.2,25.4,37.8,22.4,,29.4,31.0,32.0,39.4,36.6,33.4,20.1,16.5,69,33,4.3,16,14,10.0,0.0,,,,
42132,2015,37,14,9,28.0,24.4,37.2,25.0,38.6,24.2,,29.0,30.4,32.0,38.4,36.4,33.4,20.7,16.3,73,34,3.7,32,29,9.4,0.0,,,,
42132,2015,37,15,9,28.0,24.8,38.0,26.4,37.9,24.5,,29.9,31.4,32.4,39.4,36.6,33.4,21.5,18.7,76,38,5.0,14,14,9.5,0.0,,,,
42132,2015,37,16,9,28.8,26.2,37.4,26.0,38.9,26.0,,30.4,31.9,33.4,40.4,36.9,33.9,23.9,18.2,80,38,5.0,11,11,9.1,0.0,,,,
42132,2015,38,17,9,25.0,22.0,37.0,25.4,38.4,21.9,,28.9,30.9,31.9,35.9,34.9,33.9,18.0,17.2,76,37,5.9,7,7,9.0,0.0,,,,
42132,2015,38,18,9,27.4,23.2,34.0,27.0,37.4,23.0,,28.9,30.4,31.4,36.6,34.9,29.9,18.8,22.5,68,56,4.8,9,11,9.8,0.0,,,,
42132,2015,38,19,9,25.4,25.4,28.4,27.4,34.4,24.5,,28.4,30.4,30.9,30.4,29.9,29.4,24.4,26.8,100,92,6.5,2,2,3.4,3.0,,,,
42132,2015,38,20,9,27.8,26.0,26.2,24.0,28.8,25.2,,26.6,27.6,28.4,30.4,29.6,28.4,24.1,21.1,86,82,5.8,11,2,0.5,4.9,,,,
42132,2015,38,21,9,24.8,24.0,27.0,26.0,32.8,23.0,,25.9,27.4,28.4,32.9,31.4,29.9,21.9,24.6,93,92,9.6,7,0,5.4,0.0,,,,
42132,2015,38,22,9,26.2,25.0,34.0,27.0,31.2,25.0,,26.4,27.4,28.4,33.4,31.4,29.9,23.1,22.5,90,56,8.0,14,18,2.5,1.5,,,,
42132,2015,38,23,9,23.6,23.2,32.8,25.2,34.0,21.5,,25.4,27.0,28.2,33.3,31.2,29.9,21.1,19.4,96,52,10.8,20,29,2.3,0.0,,,,
42132,2015,39,24,9,23.8,22.2,33.4,28.0,33.5,22.0,,26.4,27.9,28.4,34.9,33.4,31.9,19.1,25.1,86,65,6.5,29,29,8.5,0.0,,,,
42132,2015,39,25,9,23.6,19.6,34.2,23.4,33.4,20.5,,25.6,27.4,28.0,37.2,34.6,31.0,14.7,15.0,67,37,6.3,29,29,9.7,0.0,,,,
42132,2015,39,26,9,25.0,22.4,34.4,24.0,34.4,21.3,,26.4,28.4,29.4,36.9,34.9,32.4,18.7,16.0,79,39,4.9,25,29,9.3,0.0,,,,
42132,2015,39,27,9,25.8,20.0,34.4,24.0,34.9,21.8,,27.0,29.0,30.0,37.2,34.6,31.2,14.0,16.0,56,39,6.8,2,5,9.7,2.2,,,,
42132,2015,39,28,9,24.0,22.0,33.8,25.0,35.2,20.5,,24.4,26.4,27.9,35.4,32.4,29.9,18.6,18.4,83,46,3.9,0,27,6.6,8.2,,,,
42132,2015,39,29,9,23.4,22.4,33.4,24.4,33.9,20.5,,24.4,26.4,28.4,36.9,32.9,29.9,19.7,17.4,91,45,2.7,0,2,9.8,0.0,,,,
42132,2015,39,30,9,21.2,20.4,34.4,23.4,33.6,18.5,,23.9,26.4,28.1,36.4,33.9,29.9,17.5,14.9,93,36,3.8,34,7,9.8,0.0,,,,
42132,2015,40,1,10,21.4,20.4,35.2,23.0,34.6,18.2,,23.6,26.4,27.6,36.9,32.9,29.9,17.4,13.6,91,32,3.6,27,2,10.0,0.0,,,,
42132,2015,40,2,10,21.4,20.4,35.2,22.6,35.4,18.5,,24.0,26.4,27.6,37.0,33.0,30.0,17.4,12.9,91,30,3.3,36,36,9.9,0.0,,,,
42132,2015,40,3,10,23.0,20.6,37.2,23.0,35.8,19.0,,24.9,26.9,28.4,36.9,33.4,30.4,16.8,12.4,79,26,2.8,0,29,10.0,0.0,,,,
42132,2015,40,4,10,24.0,21.0,37.4,22.2,37.2,19.4,,25.2,27.0,28.4,37.2,33.6,30.6,16.8,10.8,75,22,3.7,34,29,9.9,0.0,,,,
42132,2015,40,5,10,25.0,20.0,37.0,24.0,38.2,19.5,,25.4,27.4,28.9,37.4,34.4,30.6,14.5,14.4,61,31,4.1,0,36,10.0,0.0,,,,
42132,2015,40,6,10,24.0,22.4,36.0,24.0,37.4,20.3,,26.4,27.9,29.2,36.4,33.9,30.9,19.4,15.0,86,34,2.4,0,34,9.2,0.0,,,,
42132,2015,40,7,10,23.0,22.0,36.0,25.0,37.4,20.0,,25.9,27.6,28.9,35.9,34.9,30.2,19.2,17.0,91,38,4.0,0,36,8.9,0.0,,,,
42132,2015,41,8,10,23.0,21.0,36.0,24.4,36.0,19.5,,26.6,27.4,29.4,35.9,33.4,30.4,17.4,15.8,83,35,1.8,0,32,8.7,0.0,,,,
42132,2015,41,9,10,22.0,18.4,37.2,21.4,36.2,18.5,,24.9,26.9,28.4,35.9,32.9,30.4,13.7,9.5,69,20,3.1,0,29,10.0,0.0,,,,
42132,2015,41,10,10,23.0,17.8,37.2,21.4,37.2,18.4,,24.6,26.4,28.0,36.0,33.0,30.0,12.1,9.5,58,20,3.9,32,29,9.9,0.0,,,,
42132,2015,41,11,10,24.0,18.4,37.4,22.0,37.4,18.6,,25.0,26.6,28.0,35.6,32.4,30.0,12.5,10.4,56,22,6.1,29,29,9.6,0.0,,,,
42132,2015,41,12,10,24.6,19.4,35.8,24.8,37.4,20.0,,25.4,26.9,27.9,35.4,32.4,29.9,13.7,16.7,59,38,6.1,23,29,9.5,0.0,,,,
42132,2015,41,13,10,24.8,20.6,36.0,23.6,36.0,21.5,,26.4,27.2,28.4,36.6,33.2,30.6,15.7,14.3,67,32,5.1,14,29,8.6,0.0,,,,
42132,2015,41,14,10,25.0,22.8,35.8,23.4,36.9,24.0,,27.4,28.9,29.4,36.9,33.9,31.4,19.5,14.0,82,32,6.3,16,2,9.0,0.0,,,,
42132,2015,42,15,10,21.8,20.0,33.4,24.0,36.4,19.5,,25.4,27.4,28.9,34.9,32.4,29.9,16.5,16.6,84,43,6.2,11,29,7.7,0.0,,,,
42132,2015,42,16,10,22.0,21.0,35.0,23.0,33.9,19.3,,25.4,27.4,28.4,35.4,32.4,29.9,18.1,13.7,91,33,3.4,0,34,8.7,0.0,,,,
42132,2015,42,17,10,22.0,20.6,34.4,23.4,35.4,19.5,,25.9,27.4,28.9,34.9,32.4,29.9,17.4,14.9,87,36,3.2,0,7,8.2,0.0,,,,
42132,2015,42,18,10,22.4,21.0,34.4,23.4,34.8,20.0,,25.4,27.1,28.4,35.0,32.6,29.9,17.8,14.9,88,36,3.5,0,7,7.7,0.0,,,,
42132,2015,42,19,10,25.0,21.0,35.6,22.0,34.8,22.5,,26.4,27.4,28.4,34.4,31.9,29.9,16.2,11.5,68,26,4.4,14,25,7.1,0.0,,,,
